Source_ID,Region,Main,Segment,Type,Status,Length_km,Width_km,Dip_raw,Mmax,Trace_version,Polygon_method_version,Base_r_km,Dip_deg_parsed,Dip_dir_parsed,Hproj_km,Updip_extent_km,Downdip_extent_km,Rule_mode,Dip_class,Area_km2,Overlap_pair_n,Overlap_area_sum_km2,Overlap_area_sum_frac_of_polygon,Trace_covered,Polygon_valid,Polygon_locked
SUL60,Sulawesi,Tolo Thrust,Tolo Thrust,R,Data Updated,166.0,20.0,45W,7.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,W,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,3848.0946,2,206.496,0.0537,True,True,True
SUL61,Sulawesi,Lawanopo,Lawanopo,SS-LL,Data Updated,140.0,20.0,90,7.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1473.4783,0,0.0,0.0,True,True,True
SUL62,Sulawesi,Kendari,Kendari South,SS,No Update,10.0,20.0,90,5.9,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,178.7303,0,0.0,0.0,True,True,True
SUL63,Sulawesi,Kendari,Kendari Central,SS,No Update,10.0,20.0,90,5.9,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,179.5984,0,0.0,0.0,True,True,True
SUL64,Sulawesi,Kendari,Kendari North,SS,Data Updated,90.0,20.0,90,7.3,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,954.2756,0,0.0,0.0,True,True,True
SUL65,Sulawesi,Pelosika,Pelosika,SS-RL,New,31.0,20.0,90,6.6,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,374.9616,1,54.8859,0.1464,True,True,True
SUL66,Sulawesi,Kolaka,Kolaka North,SS-LL,New,114.0,20.0,90,7.4,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1227.8437,1,78.4129,0.0639,True,True,True
SUL67,Sulawesi,Kolaka,Kolaka South1,SS-LL,New,85.0,20.0,90,7.3,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,935.8419,1,78.4131,0.0838,True,True,True
SUL68,Sulawesi,Kolaka,Kolaka South2,SS-LL,New,42.0,20.0,90,6.9,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,469.5751,1,39.5547,0.0842,True,True,True
SUL69,Sulawesi,Kolaka,Kolaka Central,SS-LL,New,82.0,20.0,90,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,905.4839,2,156.826,0.1732,True,True,True
SUL70,Sulawesi,Buton,Buton A,N,No Update,34.0,20.0,60E,6.5,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,E,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,586.9209,2,97.4183,0.166,True,True,True
SUL71,Sulawesi,Buton,Buton B,SS,No Update,68.0,20.0,SS,7.1,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,,S,,5.0,5.0,INVALID_OR_MISSING_DIP_SYMMETRIC_R,INVALID_OR_MISSING,757.1421,1,57.8636,0.0764,True,True,True
SUL72,Sulawesi,Belopa,Belopa,SS,New,16.0,20.0,SS,6.4,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,,S,,5.0,5.0,INVALID_OR_MISSING_DIP_SYMMETRIC_R,INVALID_OR_MISSING,238.7043,0,0.0,0.0,True,True,True
SUL73,Sulawesi,West Walanae,West Walanae,SS,Data Updated,78.0,20.0,SS,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,,S,,5.0,5.0,INVALID_OR_MISSING_DIP_SYMMETRIC_R,INVALID_OR_MISSING,840.2876,0,0.0,0.0,True,True,True
SUL74,Sulawesi,East Walanae,East Walanae,R,Data Updated,68.0,20.0,45E,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1774.2786,0,0.0,0.0,True,True,True
SUL75,Sulawesi,Hamilton Fault,Hamilton Fault,SS-LL,Data Updated,212.0,20.0,90,7.8,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1989.6475,2,1400.1159,0.7037,True,True,True
SUL76,Sulawesi,Selayar Fault,Selayar East,N,Data Updated,176.0,20.0,60W,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,W,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,3575.7092,2,1777.1052,0.497,True,True,True
SUL77,Sulawesi,Selayar Fault,Selayar West,N,Data Updated,156.0,20.0,60E,7.2,SULAWESI_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,E,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,3161.3058,1,1776.2159,0.5619,True,True,True
SUM01,Sumatra,Sagaing Fault,Sagaing,SS-RL,New,303.0,20.0,90,7.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,3103.2096,3,126.1237,0.0406,True,True,True
SUM02,Sumatra,Andaman Spreading Ridge,Andaman North 2,N,Data Updated,202.0,20.0,60S,8.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,S,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,4061.8371,1,115.9086,0.0285,True,True,True
SUM03,Sumatra,Andaman Spreading Ridge,Andaman North 1,N,Data Updated,173.0,20.0,60S,8.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,S,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,3463.4044,2,1866.507,0.5389,True,True,True
SUM04,Sumatra,Andaman Spreading Ridge,Andaman South 1,N,Data Updated,178.0,20.0,60N,8.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,N,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,3581.2455,2,1874.4303,0.5234,True,True,True
SUM05,Sumatra,Andaman Spreading Ridge,Andaman South 2,N,Data Updated,220.0,20.0,60N,8.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,N,10.0,5.0,15.0,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,4403.4656,0,0.0,0.0,True,True,True
SUM06,Sumatra,West Andaman Fault,WAF Central,SS,No Update,172.0,20.0,90,7.3,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1766.9756,1,1766.9583,1.0,True,True,True
SUM07,Sumatra,West Andaman Fault,WAF South (Simulue),SS,Data Updated,200.0,20.0,90,7.8,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,2052.5492,0,0.0,0.0,True,True,True
SUM08,Sumatra,West Andaman Fault,WAF North-East,SS,Data Updated,676.0,20.0,90,8.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,6714.5071,0,0.0,0.0,True,True,True
SUM09,Sumatra,West Andaman Fault,WAF North-West,SS,Data Updated,485.0,20.0,90,8.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,4823.167,1,688.0834,0.1427,True,True,True
SUM10,Sumatra,West Andaman Backthrust,WAB North,R,Data Updated,542.0,20.0,45W,7.9,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,W,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,13212.204,1,688.0834,0.0521,True,True,True
SUM11,Sumatra,West Andaman Backthrust,WAB South,R,Data Updated,464.0,20.0,45W,7.9,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,W,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,11192.1835,1,1766.9583,0.1579,True,True,True
SUM12,Sumatra,Sumatran Fault,Nicobar,SS,Data Updated,164.0,20.0,90,7.7,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1691.3041,0,0.0,0.0,True,True,True
SUM13,Sumatra,Sumatran Fault,Aceh-North,SS,No Update,65.0,20.0,90,7.1,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,717.403,1,36.6012,0.051,True,True,True
SUM14,Sumatra,Sumatran Fault,Aceh-Central,SS,No Update,142.0,20.0,90,7.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1486.0258,4,419.9954,0.2826,True,True,True
SUM15,Sumatra,Sumatran Fault,Aceh-South,SS,Data Updated,27.0,20.0,90,6.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,346.9401,4,189.2192,0.5454,True,True,True
SUM16,Sumatra,Sumatran Fault,Seulimeum-North,SS,Data Updated,222.0,20.0,90,7.4,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,2265.6238,1,42.7131,0.0189,True,True,True
SUM17,Sumatra,Sumatran Fault,Seulimeum-South,SS,Data Updated,38.0,20.0,90,6.8,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,452.4864,3,219.8847,0.4859,True,True,True
SUM18,Sumatra,Sumatran Fault,Tripa1-Thrust,R,Data Updated,33.0,20.0,45W,6.8,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,W,14.1421,5.0,19.1421,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,714.5089,3,219.4066,0.3071,True,True,True
SUM19,Sumatra,Sumatran Fault,Tripa 2,SS,Data Updated,105.0,20.0,90,7.4,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1122.9514,4,242.8558,0.2163,True,True,True
SUM20,Sumatra,Sumatran Fault,Tripa 3,SS,Data Updated,69.0,20.0,90,7.2,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,830.8985,2,165.7193,0.1994,True,True,True
SUM21,Sumatra,Sumatran Fault,Tripa 4,SS,Data Updated,55.0,50.0,90,7.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,625.6302,3,101.6412,0.1625,True,True,True
SUM22,Sumatra,Sumatran Fault,Tripa 5,SS,Data Updated,21.0,50.0,90,6.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,290.7544,3,149.692,0.5148,True,True,True
SUM23,Sumatra,Sumatran Fault,Batee A,SS,Data Updated,45.0,20.0,90,6.7,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,519.4225,3,271.0322,0.5218,True,True,True
SUM24,Sumatra,Sumatran Fault,Batee B,SS,Data Updated,50.0,20.0,90,6.2,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,576.6397,2,74.6301,0.1294,True,True,True
SUM25,Sumatra,Sumatran Fault,Batee C,SS,Data Updated,37.0,28.0,90,7.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,444.3933,1,48.0338,0.1081,True,True,True
SUM26,Sumatra,Sumatran Fault,Renun,SS,Data Updated,195.0,28.0,90,7.8,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,2028.9517,2,265.2734,0.1307,True,True,True
SUM27,Sumatra,Sumatran Fault,Samosir,SS,New,32.0,20.0,90,7.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,402.1484,0,0.0,0.0,True,True,True
SUM28,Sumatra,Sumatran Fault,Toru-1,SS,Data Updated,75.0,20.0,90,7.2,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,844.8768,3,423.2803,0.501,True,True,True
SUM29,Sumatra,Sumatran Fault,Toru-2,SS,New,29.0,20.0,90,6.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,374.7798,4,207.4837,0.5536,True,True,True
SUM30,Sumatra,Sumatran Fault,Angkola-Main,SS,Data Updated,130.0,20.0,90,7.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1324.7134,9,1547.5656,1.1682,True,True,True
SUM31,Sumatra,Sumatran Fault,Angkola-Normal,N,New,35.0,20.0,60,6.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,,10.0,10.0,10.0,NONVERTICAL_MISSING_DIPDIR_SYMMETRIC_R_PLUS_H2,NONVERTICAL_MISSING_DIRECTION,834.8283,5,678.9809,0.8133,True,True,True
SUM32,Sumatra,Sumatran Fault,Angkola-South A,SS,New,47.0,20.0,90,7.0,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,581.2833,5,801.4277,1.3787,True,True,True
SUM33,Sumatra,Sumatran Fault,Angkola-South B,SS,New,30.0,25.0,90,6.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,353.2711,5,679.7006,1.924,True,True,True
SUM34,Sumatra,Sumatran Fault,Talamau,SS,New,29.0,20.0,90,6.1,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,363.3905,1,160.627,0.442,True,True,True
SUM35,Sumatra,Sumatran Fault,Barumun,SS,Data Updated,123.0,30.0,90,7.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1341.528,3,189.4863,0.1412,True,True,True
SUM36,Sumatra,Sumatran Fault,Sumpur,SS,Data Updated,48.0,20.0,90,6.7,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,560.4373,2,161.8111,0.2887,True,True,True
SUM37,Sumatra,Sumatran Fault,Sianok,SS,Data Updated,94.0,20.0,90,7.3,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1014.0565,2,264.6543,0.261,True,True,True
SUM38,Sumatra,Sumatran Fault,Sumani,SS,Data Updated,67.0,30.0,90,7.1,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,749.6754,2,263.6863,0.3517,True,True,True
SUM39,Sumatra,Sumatran Fault,Suliti,SS,Data Updated,101.0,30.0,90,7.4,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1102.7555,2,247.7289,0.2246,True,True,True
SUM40,Sumatra,Sumatran Fault,Siulak,SS,Data Updated,92.0,30.0,90,7.3,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,996.899,1,166.2267,0.1667,True,True,True
SUM41,Sumatra,Sumatran Fault,Dikit,SS,Data Updated,67.0,30.0,90,7.1,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,751.6185,1,74.6878,0.0994,True,True,True
SUM42,Sumatra,Sumatran Fault,Ketaun,SS,Data Updated,103.0,30.0,90,7.3,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1158.9411,2,186.9901,0.1613,True,True,True
SUM43,Sumatra,Sumatran Fault,Musi,SS,Data Updated,86.0,30.0,90,7.2,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,942.5511,2,196.8007,0.2088,True,True,True
SUM44,Sumatra,Sumatran Fault,Manna,SS,Data Updated,82.0,30.0,90,7.3,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,896.8477,2,163.583,0.1824,True,True,True
SUM45,Sumatra,Sumatran Fault,Kumering North,SS,Data Updated,113.0,30.0,90,7.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1212.763,2,198.122,0.1634,True,True,True
SUM46,Sumatra,Sumatran Fault,Kumering South,SS,Data Updated,63.0,30.0,90,7.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,704.1449,4,582.0989,0.8267,True,True,True
SUM47,Sumatra,Sumatran Fault,Semangko Barat-A,SS,Data Updated,21.0,30.0,90,7.3,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,287.2414,3,364.2227,1.268,True,True,True
SUM48,Sumatra,Sumatran Fault,Semangko Barat-B,SS,Data Updated,113.0,30.0,91,7.3,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,91.0,,,5.0,5.0,INVALID_OR_MISSING_DIP_SYMMETRIC_R,INVALID_OR_MISSING,1204.2636,4,358.0676,0.2973,True,True,True
SUM49,Sumatra,Sumatran Fault,Semangko Timur-A,SS,Data Updated,94.0,30.0,92,6.1,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,92.0,,,5.0,5.0,INVALID_OR_MISSING_DIP_SYMMETRIC_R,INVALID_OR_MISSING,1018.5218,4,469.9583,0.4614,True,True,True
SUM50,Sumatra,Sumatran Fault,Semangko Timur-B,SS,Data Updated,85.0,30.0,93,7.5,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,93.0,,,5.0,5.0,INVALID_OR_MISSING_DIP_SYMMETRIC_R,INVALID_OR_MISSING,933.0346,2,136.7525,0.1466,True,True,True
SUM51,Sumatra,Sumatran Fault,Sunda Strait Graben,N,Data Updated,84.0,30.0,60,7.3,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,60.0,,15.0,12.5,12.5,NONVERTICAL_MISSING_DIPDIR_SYMMETRIC_R_PLUS_H2,NONVERTICAL_MISSING_DIRECTION,2182.8973,2,118.5887,0.0543,True,True,True
SUM52,Sumatra,Sumatran Fault,Ujung Kulon A,SS,Data Updated,79.0,30.0,89,7.2,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,89.0,,0.5236,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,873.1029,3,92.7282,0.1062,True,True,True
SUM53,Sumatra,Sumatran Fault,Ujung Kulon B,SS,Data Updated,152.0,30.0,90,7.2,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,90.0,,0.0,5.0,5.0,VERTICAL_NEAR_VERTICAL_SYMMETRIC_R,VERTICAL_NEAR_VERTICAL,1601.1069,1,7.866,0.0049,True,True,True
SUM54,Sumatra,Toru Fold Thrust,Sibolga #1,R,New,103.0,30.0,45E,7.4,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,3554.0313,1,20.4644,0.0058,True,True,True
SUM55,Sumatra,Toru Fold Thrust,Pinangsori #2,R,New,29.0,30.0,45E,6.7,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,1050.2414,1,20.4644,0.0195,True,True,True
SUM56,Sumatra,Toru Fold Thrust,TFTB #3,R,New,24.0,30.0,45E,6.7,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,801.2301,4,1137.7785,1.42,True,True,True
SUM57,Sumatra,Toru Fold Thrust,TFTB #4,R,New,30.0,30.0,45E,6.8,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,916.4929,5,1417.7937,1.547,True,True,True
SUM58,Sumatra,Toru Fold Thrust,TFTB #5,R,New,22.0,30.0,45E,6.6,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,715.0276,4,1269.7358,1.7758,True,True,True
SUM59,Sumatra,Toru Fold Thrust,TFTB #6,R,New,29.0,30.0,45E,6.7,SUMATRA_TRACE_V1,PUSGEN2024_POLYGON_METHOD_V1,5,45.0,E,21.2132,5.0,26.2132,DIP_AWARE_R_PLUS_WCOSDIP,NONVERTICAL_KNOWN_DIRECTION,932.2657,5,1466.5798,1.5731,True,True,True
