No;Date ;Time (UTC);Lat;Long;Depth;Mag (Mw)
23076;12-Oct-23;13.02.53;-9.21;119.15;33;3.49768
23077;12-Oct-23;13.20.02;-9.21;120.64;25;3.443
23078;12-Oct-23;13.27.04;-8.17;114.87;11;3.00556
23079;12-Oct-23;13.50.29;-8.08;117.82;35;3.38832
23080;12-Oct-23;13.55.34;-8.52;114.68;106;3.55236
23081;12-Oct-23;15.06.16;-8.87;118.68;11;3.27896
23082;12-Oct-23;17.00.32;-8.34;121.36;10;3.697903972
23083;12-Oct-23;17.31.16;-7.83;119;26;3.33364
23084;12-Oct-23;19.28.04;-9.8;118.89;10;3.49768
23085;12-Oct-23;21.19.54;-8.66;119.28;111;3.27896
23086;12-Oct-23;23.18.28;-8.55;118.38;109;3.38832
23087;12-Oct-23;23.19.47;-9.21;117.66;12;3.38832
23088;13-Oct-23;01.14.00;-7.95;117.59;15;3.660685022
23089;13-Oct-23;01.22.51;-9.73;118.25;11;3.9
23090;13-Oct-23;07.27.40;-8.54;119.29;133;3.908961022
23091;13-Oct-23;07.34.04;-8.49;118.18;134;3.429037873
23092;13-Oct-23;07.55.07;-9.66;115.99;26;3.66172
23093;13-Oct-23;08.59.33;-8.28;116.74;10;3.899843725
23094;13-Oct-23;09.15.01;-8.5;118.35;109;3.38832
23095;13-Oct-23;09.48.34;-8.64;119.09;10;3.33364
23096;13-Oct-23;11.24.19;-9.33;113.99;28;3.55236
23097;13-Oct-23;12.37.08;-8.48;118.34;108;3.00556
23098;13-Oct-23;12.47.57;-8.67;116.22;95;3.38832
23099;13-Oct-23;13.08.24;-9.85;120.52;18;3.66172
23100;13-Oct-23;13.20.02;-9.21;120.64;25;3.443
23101;13-Oct-23;13.27.04;-8.17;114.87;11;3.00556
23102;13-Oct-23;13.50.29;-8.08;117.82;35;3.38832
23103;13-Oct-23;17.27.23;-9.31;119.03;34;3.77108
23104;13-Oct-23;18.46.27;-7.47;120.04;390;3.60704
23105;13-Oct-23;19.28.04;-9.8;118.89;10;3.49768
23106;13-Oct-23;23.18.28;-8.54;118.36;113;3.678572191
23107;14-Oct-23;00.11.50;-10.14;120.53;9;3.49768
23108;14-Oct-23;00.31.03;-8.48;115.45;11;3.27896
23109;14-Oct-23;01.14.25;-8.67;118.47;98;3.06024
23110;14-Oct-23;01.22.51;-9.8;118.27;10;4.251923601
23111;14-Oct-23;01.27.10;-7.73;119.91;10;3.1696
23112;14-Oct-23;01.33.55;-11.03;116.53;10;3.7
23113;14-Oct-23;01.39.11;-8.19;119.18;12;3.38832
23114;14-Oct-23;03.35.46;-7.81;119.07;29;3.77108
23115;14-Oct-23;05.02.47;-8.92;116.87;9;3.33364
23116;14-Oct-23;05.35.31;-9.55;118.53;30;3.443
23117;14-Oct-23;07.55.07;-9.66;115.99;26;3.66172
23118;14-Oct-23;08.37.09;-7.79;117.19;15;3.6
23119;14-Oct-23;09.48.34;-8.64;119.09;10;3.33364
23120;14-Oct-23;11.24.19;-9.33;113.99;28;3.55236
23121;14-Oct-23;13.08.24;-9.91;120.5;20;3.569019339
23122;14-Oct-23;13.24.09;-9.43;119.63;25;3.55236
23123;14-Oct-23;13.56.08;-8.33;119.09;10;2.95088
23124;14-Oct-23;15.24.44;-8.2;118.09;15;4.4
23125;14-Oct-23;15.43.09;-7.73;118.74;19;3.27896
23126;14-Oct-23;15.51.09;-9.12;117.5;10;3.22428
23127;14-Oct-23;15.52.00;-9.21;117.18;9;3.443
23128;14-Oct-23;16.24.20;-8.41;113.51;20;3.49768
23129;14-Oct-23;17.27.23;-9.36;119.03;36;3.726614754
23130;14-Oct-23;18.46.27;-7.47;120.04;390;3.60704
23131;14-Oct-23;18.53.22;-9.69;119.44;29;3.49768
23132;15-Oct-23;00.11.50;-10.14;120.53;9;3.49768
23133;15-Oct-23;00.31.03;-8.48;115.45;11;3.27896
23134;15-Oct-23;01.13.00;-9.15;114.07;22;3.60704
23135;15-Oct-23;01.14.25;-8.67;118.47;98;3.06024
23136;15-Oct-23;01.27.10;-7.73;119.91;10;3.1696
23137;15-Oct-23;01.33.55;-11.03;116.53;10;3.7
23138;15-Oct-23;01.39.11;-8.19;119.18;12;3.38832
23139;15-Oct-23;03.35.46;-7.81;119.07;29;3.77108
23140;15-Oct-23;04.23.11;-8.54;118.62;168;3.1696
23141;15-Oct-23;05.02.47;-8.92;116.87;9;3.33364
23142;15-Oct-23;05.35.31;-9.55;118.53;30;3.443
23143;15-Oct-23;06.44.24;-8.09;117.59;21;3.55236
23144;15-Oct-23;08.37.09;-7.81;117.21;10;4.017018996
23145;15-Oct-23;10.06.40;-8.14;117.78;26;3.33364
23146;15-Oct-23;13.24.09;-9.43;119.63;25;3.55236
23147;15-Oct-23;13.56.08;-8.33;119.09;10;2.95088
23148;15-Oct-23;14.09.00;-9.33;115.1;43;3.60704
23149;15-Oct-23;15.24.44;-8.18;118.1;14;4.529262216
23150;15-Oct-23;15.43.09;-7.73;118.74;19;3.27896
23151;15-Oct-23;15.51.09;-9.12;117.5;10;3.22428
23152;15-Oct-23;15.52.00;-9.21;117.18;9;3.443
23153;15-Oct-23;16.24.20;-8.41;113.51;20;3.49768
23154;15-Oct-23;18.00.28;-9;117.94;13;3.22428
23155;15-Oct-23;18.03.20;-8.31;116.07;11;3.27896
23156;15-Oct-23;18.53.22;-9.69;119.44;29;3.49768
23157;15-Oct-23;22.23.26;-10.23;119.37;12;3.55236
23158;15-Oct-23;23.16.57;-9.48;115.84;42;3.49768
23159;15-Oct-23;23.33.12;-7.58;122.25;55;3.82576
23160;15-Oct-23;23.42.59;-9.43;115.73;14;3.443
23161;16-Oct-23;01.13.00;-9.15;114.07;22;3.60704
23162;16-Oct-23;02.17.04;-9.24;119.28;33;3.82576
23163;16-Oct-23;04.23.11;-8.54;118.62;168;3.1696
23164;16-Oct-23;04.40.30;-9.6;117.89;11;3.66172
23165;16-Oct-23;06.44.24;-8.09;117.59;21;3.55236
23166;16-Oct-23;08.35.23;-8.77;116.86;10;3.443
23167;16-Oct-23;08.43.08;-8.49;120.8;12;3.27896
23168;16-Oct-23;09.01.07;-7.64;122.45;23;3.82576
23169;16-Oct-23;09.29.29;-7.51;120.05;407;4.4
23170;16-Oct-23;10.06.40;-8.14;117.78;26;3.33364
23171;16-Oct-23;14.09.00;-9.33;115.1;43;3.60704
23172;16-Oct-23;14.52.35;-8.73;121.92;10;3.27896
23173;16-Oct-23;15.21.16;-9.46;119.36;65;3.38832
23174;16-Oct-23;18.00.28;-9;117.94;13;3.22428
23175;16-Oct-23;18.03.20;-8.31;116.07;11;3.27896
23176;16-Oct-23;18.08.26;-10.93;118.41;10;3.66172
23177;16-Oct-23;18.17.17;-8.06;116.32;13;3.55236
23178;16-Oct-23;19.04.55;-8.86;118.09;12;3.38832
23179;16-Oct-23;19.12.06;-10;116.72;27;3.66172
23180;16-Oct-23;22.13.23;-9.3;118.74;32;3.60704
23181;16-Oct-23;22.23.26;-10.23;119.37;12;3.55236
23182;16-Oct-23;23.16.57;-9.48;115.84;42;3.49768
23183;16-Oct-23;23.31.33;-9.47;116.13;47;3.77108
23184;16-Oct-23;23.33.11;-7.62;122.36;20;3.931637016
23185;16-Oct-23;23.42.59;-9.43;115.73;14;3.443
23186;17-Oct-23;02.17.04;-9.24;119.28;36;3.94487107
23187;17-Oct-23;04.06.12;-8.56;116;165;3.55236
23188;17-Oct-23;04.40.30;-9.6;117.89;11;3.66172
23189;17-Oct-23;05.31.37;-8.14;117.81;10;3.33364
23190;17-Oct-23;08.15.06;-10.23;118.85;10;3.7164
23191;17-Oct-23;08.35.23;-8.77;116.86;10;3.443
23192;17-Oct-23;08.43.05;-8.38;120.65;11;3.243692698
23193;17-Oct-23;09.01.07;-7.64;122.45;23;3.82576
23194;17-Oct-23;09.29.29;-7.55;120;399;4.439279062
23195;17-Oct-23;09.48.39;-9.92;119.16;40;3.66172
23196;17-Oct-23;14.31.13;-9.44;119.08;38;3.38832
23197;17-Oct-23;14.52.35;-8.73;121.92;10;3.27896
23198;17-Oct-23;15.21.16;-9.46;119.36;65;3.38832
23199;17-Oct-23;16.28.09;-9.13;118.6;10;3.27896
23200;17-Oct-23;17.25.38;-8.64;116.67;82;3.1696
23201;17-Oct-23;18.08.26;-10.93;118.41;10;3.66172
23202;17-Oct-23;19.04.55;-8.86;118.09;12;3.38832
23203;17-Oct-23;19.12.06;-10;116.72;27;3.66172
23204;17-Oct-23;19.47.26;-8.88;117.67;10;2.78684
23205;17-Oct-23;20.07.58;-9.69;118.98;29;3.55236
23206;17-Oct-23;20.40.43;-8.57;116.07;22;3.27896
23207;17-Oct-23;20.52.00;-9.61;118.53;11;3.38832
23208;17-Oct-23;21.29.05;-8.27;121.14;15;3.60704
23209;17-Oct-23;22.13.23;-9.3;118.74;32;3.60704
23210;17-Oct-23;23.31.33;-9.47;116.13;47;3.77108
23211;18-Oct-23;04.06.12;-8.56;116;165;3.55236
23212;18-Oct-23;05.31.37;-8.14;117.81;10;3.33364
23213;18-Oct-23;08.15.06;-10.23;118.85;10;3.7164
23214;18-Oct-23;08.40.54;-8.05;114.84;151;3.55236
23215;18-Oct-23;09.48.39;-9.92;119.16;40;3.66172
23216;18-Oct-23;09.52.36;-8.3;118.58;171;3.7164
23217;18-Oct-23;11.42.17;-9.51;117.35;29;3.7164
23218;18-Oct-23;12.40.54;-8.61;119.07;10;3.9898
23219;18-Oct-23;13.09.45;-8.48;121.14;9;3.1696
23220;18-Oct-23;14.31.13;-9.44;119.08;38;3.38832
23221;18-Oct-23;14.40.04;-9.57;119.78;28;3.1696
23222;18-Oct-23;14.49.11;-10.09;113.65;10;3.77108
23223;18-Oct-23;15.51.07;-9.14;117.1;12;3.22428
23224;18-Oct-23;16.02.03;-9.63;118.68;19;3.49768
23225;18-Oct-23;16.28.09;-9.13;118.6;10;3.27896
23226;18-Oct-23;17.25.38;-8.64;116.67;82;3.1696
23227;18-Oct-23;19.47.26;-8.88;117.67;10;2.78684
23228;18-Oct-23;20.07.59;-9.69;118.98;34;3.557479626
23229;18-Oct-23;20.40.43;-8.57;116.08;22;3.229120826
23230;18-Oct-23;20.52.00;-9.61;118.53;11;3.38832
23231;18-Oct-23;21.27.12;-8.62;117.45;10;3.22428
23232;18-Oct-23;21.29.05;-8.27;121.14;15;3.60704
23233;18-Oct-23;23.29.44;-8.58;119.51;122;3.55236
23234;19-Oct-23;03.19.19;-8.51;118.49;22;3.27896
23235;19-Oct-23;04.46.11;-8.36;120.58;32;3.22428
23236;19-Oct-23;06.49.31;-8.83;122.41;22;3.55236
23237;19-Oct-23;07.36.41;-8.59;113.75;118;3.6
23238;19-Oct-23;08.40.54;-8.05;114.84;151;3.55236
23239;19-Oct-23;09.52.36;-8.16;118.58;167;3.742467151
23240;19-Oct-23;10.48.11;-8.32;118.01;10;3.27896
23241;19-Oct-23;12.40.54;-8.62;119.05;10;4.001761094
23242;19-Oct-23;12.52.39;-9;119.37;69;3.443
23243;19-Oct-23;14.40.04;-9.57;119.78;28;3.1696
23244;19-Oct-23;14.49.11;-10.09;113.65;10;3.77108
23245;19-Oct-23;15.51.07;-9.14;117.1;12;3.22428
23246;19-Oct-23;16.02.04;-9.62;118.69;19;3.416594081
23247;19-Oct-23;17.45.23;-8.69;117.56;10;3.11492
23248;19-Oct-23;21.27.12;-8.62;117.45;10;3.22428
23249;19-Oct-23;23.16.24;-8.11;120.58;10;3.55236
23250;19-Oct-23;23.29.44;-8.58;119.51;122;3.55236
23251;20-Oct-23;02.13.40;-9.58;119.66;22;3.38832
23252;20-Oct-23;02.27.55;-8.34;121.67;10;3.443
23253;20-Oct-23;03.08.21;-8.49;118.71;26;3.00556
23254;20-Oct-23;03.19.19;-8.51;118.49;22;3.27896
